id,title,crew,homepage,tags
25843,Karas: The Prophecy,Kei'ichiSato,http://karas.manga.com/,"['In', 'a', 'Japanese', 'city', 'haunted', 'by', 'nature', 'spirits', 'and', 'demons,', 'a', 'secret', 'war', 'is', 'raging', 'between', 'the', 'renegade', 'demon', 'Eko', 'and', 'a', 'spectral', 'warrior', 'known', 'as', 'the', 'Karas.', 'Eko', 'has', 'mechanized', 'himself', 'and', 'his', 'followers', 'to', 'defend', 'against', 'the', 'unearthly', 'fury', 'of', 'the', 'Karas;', 'in', 'addition', 'to', 'an', 'armored', 'humanoid', 'form,', 'the', 'Karas', 'can', 'transform', 'into', 'any', 'of', 'various', 'heavily', 'armed', 'and', 'armored', 'vehicles.', 'Eko', 'and', 'his', 'followers', 'prefer', 'to', 'live', 'in', 'the', 'material', 'realm', 'in', 'human', 'form,', 'but', 'to', 'continue', 'doing', 'so', 'they', 'must', 'feed', 'on', 'the', 'fluids', 'of', 'human', 'bodies.', 'Their', 'periodic', 'feasts', 'result', 'in', 'massacres', 'that', 'leave', 'only', 'a', 'single', 'traumatized', 'survivor;', 'these', '""inexplicable""', 'tragedies', 'are', 'the', 'obsession', 'of', 'a', 'marginalized', 'police', 'inspector', 'whose', 'daughter', 'was', 'the', 'survivor', 'of', 'one', 'such', 'massacre.', 'Opposing', 'Eko', 'are', 'the', 'renegade', 'demon', 'Nue,', 'who', 'also', 'lives', 'in', 'the', 'material', 'world', 'in', 'human', 'form', 'but', 'refuses', 'to', 'drink', 'blood', 'or', 'take', 'a', 'mechanized', 'form,', 'and', 'Otoha,', 'a', 'former', 'human', 'who', 'is', 'summoned', 'by', 'the', 'mysterious', 'Yurine', 'to', 'become', 'the', 'new', 'Karas', 'Fantasy', 'Animation', 'ScienceFiction', 'Foreign', 'Action', 'Adventure']"
87636,Animation Runner Kuromi,AkitarôDaichi,http://www.absoluteanime.com/animation_runner_kuromi/index.htm,"['After', 'being', 'inspired', 'by', 'the', 'fictional', 'anime,', '""Luis', 'Monde', 'III"",', 'Mikiko', '""Kuromi""', 'Oguro', 'goes', 'to', 'animation', 'school', 'and', 'and', 'finally', 'lands', 'the', 'job', 'of', 'her', 'dreams', 'at', 'Studio', 'Petit.', 'Upon', 'arriving,', 'she', 'meets', 'the', 'head', 'of', 'production.', 'Unfortunately', 'for', 'her,', 'he', 'dies', 'soon', 'after', 'meeting', 'her', 'and', 'passes', 'his', 'position', 'unto', 'her.', 'Now', 'that', ""she's"", 'head', 'of', 'production', 'of', '""Time', 'Journeys"",', ""it's"", 'up', 'to', 'her', 'to', 'rally', 'up', 'the', 'lazy', ""animator's"", 'and', 'finish', 'the', 'second', 'episode', 'in', 'a', 'week.']"
336026,Little Forest: Winter/Spring,JunichiMori,https://web.archive.org/web/20160111092554/http://littleforest-movie.jp/,"['Ichiko', '(Ai', 'Hashimoto)', 'lived', 'in', 'a', 'big', 'city,', 'but', 'goes', 'back', 'to', 'her', 'small', 'hometown', 'Komori,', 'located', 'on', 'a', 'mountain', 'in', 'the', 'Tohoku', 'region.', 'She', 'is', 'self-sufficient.', 'Ichiko', 'gains', 'energy', 'living', 'among', 'nature', 'and', 'eating', 'foods', 'she', 'makes', 'from', 'seasonal', 'ingredients.', 'Drama']"
383121,Kindergarten Cop 2,DonMichaelPaul,https://www.uphe.com/movies/kindergarten-cop-2,"['Assigned', 'to', 'recover', 'sensitive', 'stolen', 'data,', 'a', 'gruff', 'FBI', 'agent', 'goes', 'undercover', 'as', 'a', 'kindergarten', 'teacher,', 'but', 'the', ""school's"", 'liberal,', 'politically', 'correct', 'environment', 'is', 'more', 'than', 'he', 'bargained', 'for.', 'Action', 'Comedy']"
258509,Alvin and the Chipmunks: The Road Chip,WaltBecker,http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip,"['Through', 'a', 'series', 'of', 'misunderstandings,', 'Alvin,', 'Simon', 'and', 'Theodore', 'come', 'to', 'believe', 'that', 'Dave', 'is', 'going', 'to', 'propose', 'to', 'his', 'new', 'girlfriend', 'in', 'New', 'York', 'City', '-', 'and', 'dump', 'them.', 'They', 'have', 'three', 'days', 'to', 'get', 'to', 'him', 'and', 'stop', 'the', 'proposal.', 'Adventure', 'Animation', 'Comedy', 'Family']"
75897,Sams in Gefahr,BenVerbong,http://www.a-film.nl/bioscoop/Sproet-2/,"['In', 'Sproet', 'II', 'wordt', 'Sproet', 'door', 'haar', 'vader,', 'meneer', 'Taschenbier,', 'teruggehaald', 'om', 'zijn', 'zoon,', 'Martin', 'Taschenbier,', 'te', 'helpen', 'op', 'school.', 'Martin', 'heeft', 'geen', 'vrienden', 'en', 'wordt', 'door', 'zijn', 'gymleraar,', 'meneer', 'Daume,', 'ook', 'iedere', 'keer', 'eruit', 'gepikt.', 'Elke', 'sproet', 'van', 'Sproet', 'is', 'een', 'wens', 'waard', 'en', 'dit', 'kan', 'Martin', 'helpen', 'bij', 'het', 'maken', 'van', 'vrienden,', 'maar', 'als', 'Sproet', 'wordt', 'ontvoerd', 'door', 'meneer', 'Daume', 'en', 'die', 'ook', 'allemaal', 'wensen', 'gaat', 'doen,', 'heeft', 'dat', 'heel', 'vervelende', 'bijwerkingen.', 'Family']"
241259,Alice Through the Looking Glass,JamesBobin,http://movies.disney.com/alice-through-the-looking-glass,"['In', 'the', 'sequel', 'to', 'Tim', ""Burton's"", '""Alice', 'in', 'Wonderland"",', 'Alice', 'Kingsleigh', 'returns', 'to', 'Underland', 'and', 'faces', 'a', 'new', 'adventure', 'in', 'saving', 'the', 'Mad', 'Hatter.', 'Family', 'Fantasy']"
317121,All of My Heart,PeterDeLuise,http://www.hallmarkchannel.com/all-of-my-heart,"['A', 'young', 'caterer’s', 'life', 'suddenly', 'changes', 'course', 'when', 'she', 'inherits', 'a', 'country', 'home', 'and', 'learns', 'she', 'must', 'share', 'it', 'with', 'a', 'career', 'obsessed', 'Wall', 'Street', 'trader.', 'At', 'first,', 'these', 'opposites', 'do', 'not', 'attract,', 'but', 'feelings', 'begin', 'to', 'change', 'when', 'they', 'find', 'themselves', 'having', 'to', 'work', 'side-by-side', 'to', 'restore', 'their', 'newly', 'acquired', 'home.', 'Romance', 'TVMovie']"
381615,The Bridge Part 2,MikeRohl,http://www.hallmarkmoviesandmysteries.com/karen-kingsburys-the-bridge-part-2,"['The', 'second-half', 'of', 'the', 'movie', 'picks', 'up', 'in', 'the', 'present', 'day,', 'seven', 'years', 'later,', 'with', 'Ryan', 'returning', 'home', 'from', 'being', 'on', 'the', 'road', 'touring', 'as', 'a', 'professional', 'singer', 'and', 'Molly', 'working', 'at', 'her', ""father's"", 'corporation.', 'TVMovie', 'Drama']"
81976,Alone in the Wilderness Part II,DickProenneke,http://www.dickproenneke.com/,"['Dick', ""Proenneke's"", 'simple,', 'yet', 'profound', 'account', 'of', 'his', '30', 'year', 'adventure', 'in', 'the', 'remote', 'Alaska', 'wilderness', 'continues', 'in', 'this', 'sequel', 'to', '""Alone', 'in', 'the', 'Wilderness"".', 'Watch', 'through', 'his', 'eyes', 'as', 'he', 'continues', 'to', 'document', 'with', 'his', '16mm', 'wind-up', 'Bolex', 'camera,', 'capturing', 'his', 'own', 'amazing', 'craftsmanship,', 'the', 'stunning', 'Alaskan', 'wildlife', 'and', 'scenery', 'and', 'even', 'a', 'visit', 'from', 'his', 'brother', 'Ray', '(Jake).', 'His', 'epic', 'journey', 'takes', 'you', 'on', 'a', 'vacation', 'away', 'from', 'the', 'hustle', 'and', 'bustle', 'of', ""today's"", 'fast-paced', 'society,', 'and', 'is', 'a', 'true', 'breath', 'of', 'fresh', 'air.', 'Documentary', 'History']"
291805,Now You See Me 2,JonM.Chu,http://nowyouseeme.movie,"['One', 'year', 'after', 'outwitting', 'the', 'FBI', 'and', 'winning', 'the', 'public’s', 'adulation', 'with', 'their', 'mind-bending', 'spectacles,', 'the', 'Four', 'Horsemen', 'resurface', 'only', 'to', 'find', 'themselves', 'face', 'to', 'face', 'with', 'a', 'new', 'enemy', 'who', 'enlists', 'them', 'to', 'pull', 'off', 'their', 'most', 'dangerous', 'heist', 'yet.', 'Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,DaveGreen,http://www.teenagemutantninjaturtlesmovie.com/,"['After', 'supervillain', 'Shredder', 'escapes', 'custody,', 'he', 'joins', 'forces', 'with', 'mad', 'scientist', 'Baxter', 'Stockman', 'and', 'two', 'dimwitted', 'henchmen,', 'Bebop', 'and', 'Rocksteady,', 'to', 'unleash', 'a', 'diabolical', 'plan', 'to', 'take', 'over', 'the', 'world.', 'As', 'the', 'Turtles', 'prepare', 'to', 'take', 'on', 'Shredder', 'and', 'his', 'new', 'crew,', 'they', 'find', 'themselves', 'facing', 'an', 'even', 'greater', 'evil', 'with', 'similar', 'intentions:', 'the', 'notorious', 'Krang.', 'Fantasy', 'Action', 'Adventure', 'Comedy']"
34598,Fast Getaway,SpiroRazatos,http://www.imdb.com/title/tt0101857/,"['Nelson,', 'played', 'by', 'Corey', 'Haim', 'is', 'a', 'teenager', 'who', 'robs', 'banks', 'with', 'his', 'father', 'in', 'group', 'along', 'with', 'two', 'other', 'friends.', 'Corey', 'Haim', 'Is', 'the', 'right', 'guy,', 'in', 'the', 'right', 'place,', 'at', 'the', 'right', 'time.', 'All', 'he', 'needed', 'was', 'a', '...fast', 'getaway', 'Action', 'Comedy', 'Crime']"
33108,The Bremen Town Musicians,InessaKovalevskaya,http://www.souzmult.com/index.php?option=com_wrapper&Itemid=119,"['A', 'musical', 'film', 'about', 'the', 'adventures', 'of', 'the', 'wandering', 'musicians', 'from', 'Bremen', 'such', 'as', 'Troubadour,', 'Donkey,', 'Dog,', 'Cat', 'and', 'Rooster.', 'In', 'one', 'of', 'the', 'towns', 'Troubadour', 'falls', 'in', 'love', 'with', 'a', 'Princess', 'and', 'makes', 'up', 'a', 'plan', 'how', 'to', 'get', 'the', ""King's"", 'confidence.', 'Animation', 'Drama', 'Fantasy']"
259693,The Conjuring 2,JamesWan,http://www.warnerbros.com/conjuring-2,"['Lorraine', 'and', 'Ed', 'Warren', 'travel', 'to', 'north', 'London', 'to', 'help', 'a', 'single', 'mother', 'raising', 'four', 'children', 'alone', 'in', 'a', 'house', 'plagued', 'by', 'malicious', 'spirits.', 'Horror']"
43074,Ghostbusters,PaulFeig,http://www.ghostbusters.com/,"['Following', 'a', 'ghost', 'invasion', 'of', 'Manhattan,', 'paranormal', 'enthusiasts', 'Erin', 'Gilbert', 'and', 'Abby', 'Yates,', 'nuclear', 'engineer', 'Jillian', 'Holtzmann,', 'and', 'subway', 'worker', 'Patty', 'Tolan', 'band', 'together', 'to', 'stop', 'the', 'otherworldly', 'threat.', 'Action', 'Fantasy', 'Comedy']"
370687,Mythica: The Necromancer,A.ToddSmith,http://www.mythicamovie.com/#!blank/y9ake,"['Mallister', 'takes', 'Thane', 'prisoner', 'and', 'forces', 'Marek', 'and', 'her', 'team', 'on', 'a', 'quest.', 'Marek', 'tracks', 'down', 'the', 'Necromancer', 'for', 'a', 'final', 'showdown', 'for', 'the', 'Darkspore.', 'Fantasy', 'Action', 'Adventure']"
324668,Jason Bourne,PaulGreengrass,http://www.jasonbournemovie.com,"['The', 'most', 'dangerous', 'former', 'operative', 'of', 'the', 'CIA', 'is', 'drawn', 'out', 'of', 'hiding', 'to', 'uncover', 'hidden', 'truths', 'about', 'his', 'past.', 'Action', 'Thriller']"
316727,The Purge: Election Year,JamesDeMonaco,http://www.purgeelectionyear.com,"['Two', 'years', 'after', 'choosing', 'not', 'to', 'kill', 'the', 'man', 'who', 'killed', 'his', 'son,', 'former', 'police', 'sergeant', 'Leo', 'Barnes', 'has', 'become', 'head', 'of', 'security', 'for', 'Senator', 'Charlene', 'Roan,', 'the', 'front', 'runner', 'in', 'the', 'next', 'Presidential', 'election', 'due', 'to', 'her', 'vow', 'to', 'eliminate', 'the', 'Purge.', 'On', 'the', 'night', 'of', 'what', 'should', 'be', 'the', 'final', 'Purge,', 'a', 'betrayal', 'from', 'within', 'the', 'government', 'forces', 'Barnes', 'and', 'Roan', 'out', 'onto', 'the', 'street', 'where', 'they', 'must', 'fight', 'to', 'survive', 'the', 'night.', 'Action', 'Horror', 'Thriller']"
278154,Ice Age: Collision Course,MikeThurmeier,http://www.iceagemovies.com/films/ice-age-collision-course,"['Set', 'after', 'the', 'events', 'of', 'Continental', 'Drift,', ""Scrat's"", 'epic', 'pursuit', 'of', 'his', 'elusive', 'acorn', 'catapults', 'him', 'outside', 'of', 'Earth,', 'where', 'he', 'accidentally', 'sets', 'off', 'a', 'series', 'of', 'cosmic', 'events', 'that', 'transform', 'and', 'threaten', 'the', 'planet.', 'To', 'save', 'themselves', 'from', 'peril,', 'Manny,', 'Sid,', 'Diego,', 'and', 'the', 'rest', 'of', 'the', 'herd', 'leave', 'their', 'home', 'and', 'embark', 'on', 'a', 'quest', 'full', 'of', 'thrills', 'and', 'spills,', 'highs', 'and', 'lows,', 'laughter', 'and', 'adventure', 'while', 'traveling', 'to', 'exotic', 'new', 'lands', 'and', 'encountering', 'a', 'host', 'of', 'colorful', 'new', 'characters.', 'Adventure', 'Animation', 'Family', 'Comedy']"
388191,Mythica: The Iron Crown,JohnLyde,http://www.mythicamovie.com/#!blank/mcly4,"['When', 'a', 'team', 'of', 'unlikely', 'heroes', 'hijacks', 'a', 'steam-powered', 'battle', 'wagon,', 'a', 'daring', 'young', 'wizard', '(Marek)', 'steals', 'the', 'final', 'piece', 'of', 'the', 'all-powerful', 'Darkspore', 'and', 'embarks', 'on', 'a', 'desperate', 'quest', 'to', 'deliver', 'the', 'cursed', 'artifact', 'to', 'the', 'gods', 'for', 'safe', 'keeping;', 'but', 'when', 'they', 'are', 'caught', 'in', 'a', 'death', 'race', 'between', 'a', 'ruthless', 'team', 'of', 'elite', 'mercenaries', 'and', 'a', 'trinity', 'of', 'demons,', 'Marek', 'must', 'learn', 'to', 'believe', 'in', 'herself', 'before', 'her', 'friends', 'are', 'killed', 'and', 'the', 'Darkspore', 'is', 'lost,', 'to', 'stop', 'the', 'evil', 'necromancer', '(Szorlok)', 'from', 'uniting', 'the', 'Darkspore', 'and', 'flooding', 'the', 'living', 'world', 'with', 'his', 'legions', 'of', 'undead.', 'Action', 'Adventure', 'Fantasy']"
328716,Detective K: Secret of the Lost Island,KimSuk-Yoon,http://josun-combi2015.kr/,"['A', 'detective', 'investigates', 'a', 'forgery', 'ring', 'in', 'historical', 'Korea.', 'In', 'the', '19th', 'year', 'of', 'Jeonjo’s', 'reign,', 'Kim', 'Min,', 'Joseon’s', 'top', 'detective,', 'who', 'used', 'to', 'be', 'a', 'King’s', 'secret', 'messenger,', 'has', 'been', 'banished', 'to', 'a', 'remote', 'island', 'for', 'some', 'unclear', 'reasons.', 'The', 'only', 'visitors', 'are', 'his', 'old', 'partner,', 'Seo-pil', 'and', 'a', 'young', 'girl,', 'who', 'comes', 'every', 'day', 'to', 'ask', 'him', 'to', 'find', 'her', 'younger', 'sibling.', 'In', 'the', 'meantime,', 'Kim', 'Min', 'happens', 'to', 'hear', 'a', 'rumor', 'that', 'bogus', 'silver', 'bars', 'have', 'been', 'being', 'distributed,', 'which', 'awakens', 'his', 'dormant', 'traits', 'as', 'a', 'detective.', 'Hisako,', 'a', 'beautiful,', 'mysterious', 'woman', 'with', 'her', 'identity', 'unknown,', 'continuously', 'interferes', 'the', 'investigation', 'conducted', 'by', 'this', 'excellent', 'pair', 'of', 'detectives.', 'Action', 'Mystery', 'Comedy', 'Adventure']"
390734,Kingsglaive: Final Fantasy XV,TakeshiNozue,http://www.kingsglaivefinalfantasyxv-movie.com,"['The', 'magical', 'kingdom', 'of', 'Lucis', 'is', 'home', 'to', 'the', 'world’s', 'last', 'remaining', 'Crystal,', 'and', 'the', 'menacing', 'empire', 'of', 'Niflheim', 'is', 'determined', 'to', 'steal', 'it.', 'King', 'Regis', 'of', 'Lucis', 'commands', 'an', 'elite', 'force', 'of', 'soldiers', 'called', 'the', 'Kingsglaive.', 'Wielding', 'their', 'king’s', 'magic,', 'they', 'fight', 'to', 'protect', 'Lucis.', 'As', 'the', 'overwhelming', 'military', 'might', 'of', 'the', 'empire', 'bears', 'down,', 'King', 'Regis', 'is', 'faced', 'with', 'an', 'impossible', 'ultimatum', '–', 'to', 'marry', 'his', 'son,', 'Prince', 'Noctis', 'to', 'Princess', 'Lunafreya', 'of', 'Tenebrae,', 'captive', 'of', 'Niflheim,', 'and', 'surrender', 'his', 'lands', 'to', 'Niflheim', 'rule.', 'Although', 'the', 'king', 'concedes,', 'it', 'becomes', 'clear', 'that', 'the', 'empire', 'will', 'stop', 'at', 'nothing', 'to', 'achieve', 'their', 'devious', 'goals,', 'with', 'only', 'the', 'Kingsglaive', 'standing', 'between', 'them', 'and', 'world', 'domination.', 'Action', 'Animation', 'Adventure', 'Drama', 'Fantasy', 'ScienceFiction']"
390989,Sharknado 4: The 4th Awakens,AnthonyC.Ferrante,http://www.syfy.com/sharknado4,"['The', 'new', 'installment', 'of', 'the', 'Sharknado', 'franchise', 'takes', 'place', '5', 'years', 'after', 'Sharknado', '3:', 'Oh', 'Hell', 'No!', 'There', 'have', 'been', 'no', 'Sharknados', 'in', 'the', 'intervening', 'years,', 'but', 'now', 'they’re', 'appearing', 'again', 'in', 'unexpected', 'ways.', 'Comedy', 'Horror', 'ScienceFiction']"
231812,The Fjällbacka Murders: The Coast Rider,RickardPetrelius,http://www.trevanner.se/se/film/fjallbackamorden-2/,"['The', 'young', 'coast', 'guard', 'and', 'diver', 'Jessica', 'finds', 'two', 'dead', 'scuba', 'divers', 'after', 'a', 'storm.', 'She', 'disagrees', 'with', 'her', 'superiors', 'that', 'it', 'was', 'an', 'accident', 'and', 'seeks', 'the', 'help', 'of', 'her', 'childhood', 'friend', 'Patrik.', 'Patrik', 'and', 'Erica,', 'who', 'are', 'on', 'their', 'way', 'to', 'a', 'romantic', 'holiday,', 'make', 'a', 'detour', 'to', 'the', 'beautiful', 'village', 'of', 'Kungshamn.', 'They', 'soon', 'become', 'involved', 'in', 'the', 'case.', 'Erica', 'hides', 'her', 'real', 'identity', 'as', 'the', 'policemans', 'wife', 'and', 'is', 'invited', 'to', 'join', 'the', 'museum', 'association.', 'Already', 'during', 'the', 'first', 'meeting', 'she', 'attends', 'the', 'associations', 'chairman', 'is', 'found', 'murdered...', 'The', 'three', 'deaths', 'are', 'now', 'officially', 'opened', 'for', 'investigation,', 'and', 'the', 'common', 'denominator', 'between', 'the', 'victims', 'seems', 'to', 'have', 'been', 'an', 'interest', 'in', 'the', 'wreckage', 'of', 'a', '1820s', 'ship.', 'Did', 'somebody', 'finally', 'find', 'it?', 'And', 'what', 'cargo', 'did', 'it', 'carry?', 'What', 'caused', 'the', 'ship', 'to', 'sink?', 'Crime', 'Mystery']"
248781,ABCs of Death 2.5,MariaIvanova,http://drafthousefilms.com/,"['An', 'anthology', 'of', '26', 'fan', 'entries', 'submitted', 'for', 'inclusion', 'in', 'ABCs', 'of', 'Death', '2,', 'each', 'offering', 'various', 'takes', 'on', 'the', 'letter', '""M""', 'Horror']"
382399,High Strung,MichaelDamian,http://www.highstrungthemovie.com/,"['When', 'a', 'hip', 'hop', 'violinist', 'busking', 'in', 'the', 'New', 'York', 'subway', 'encounters', 'a', 'classical', 'dancer', 'on', 'scholarship', 'at', 'the', 'Manhattan', 'Conservatory', 'of', 'the', 'Arts,', 'sparks', 'fly.', 'With', 'the', 'help', 'of', 'a', 'hip', 'hop', 'dance', 'crew', 'they', 'must', 'find', 'a', 'common', 'ground', 'while', 'preparing', 'for', 'a', 'competition', 'that', 'could', 'change', 'their', 'lives', 'forever.', 'Drama', 'Music', 'Romance']"
347126,God's Not Dead 2,HaroldCronk,http://www.godsnotdead.com/,"['When', 'a', 'high', 'school', 'teacher', 'is', 'asked', 'a', 'question', 'in', 'class', 'about', 'Jesus,', 'her', 'reasoned', 'response', 'lands', 'her', 'in', 'deep', 'trouble', 'and', 'could', 'expel', 'God', 'from', 'the', 'public', 'square', 'once', 'and', 'for', 'all.', 'Drama']"
384641,Spirits' Homecoming,ChoJung-rae,http://joent.net/en/spirits-homecoming/,"['Two', 'Korean', 'girls,', 'Jung-Min', '(14)', 'and', 'Young-hee', '(15)', 'are', 'kidnapped', 'by', 'the', 'Japanese', 'Imperial', 'Army', 'and', 'taken', 'to', 'a', ""'Comfort"", ""Station'"", 'in', 'China.', 'There,', 'they', 'join', 'other', 'kidnapped', 'girls', 'in', 'serving', 'Japanese', 'soldiers', 'as', 'sexual', 'slaves', 'known', 'as', ""'Comfort"", ""Women'."", 'Decades', 'later,', 'an', 'elderly', 'lady', 'attempts', 'to', 'reunite', 'with', 'the', 'spirit', 'of', 'her', 'lost', 'friend.', 'Inspired', 'by', 'the', 'testimony', 'of', 'Kang', 'Il-chul.', 'Drama', 'History']"
357786,Kizumonogatari Part 1: Tekketsu,AkiyukiShinbo,http://kizumonogatari-usa.com/,"['One', 'day,', 'Koyomi', 'Araragi', 'encounters', 'the', 'horrifying', 'vampire,', 'Kiss-shot', 'Acerola-orion', 'Heart-under-blade', 'A.K.A.', 'the', '""King', 'of', 'Apparitions.""', 'He', 'saves', 'the', 'fatally', 'wounded', 'Kiss-shot', 'by', 'offering', 'his', 'blood', 'at', 'the', 'expense', 'of', 'his', 'own', 'life', 'as', 'a', 'human.', 'Now', 'Koyomi', 'has', 'to', 'face', 'the', 'vampire', 'hunters', 'to', 'retrieve', 'Kiss-shot’s', 'limbs', 'which', 'were', 'taken', 'by', 'these', 'hunters...', 'Action', 'Animation', 'Mystery']"
55426,Broken Blade: Book One - The Time of Awakening,TetsuroAmino,http://breakblade.jp/,"['In', 'the', 'continent', 'of', 'Cruzon,', 'an', 'impending', 'war', 'between', 'the', 'Kingdom', 'of', 'Krisna', 'and', 'the', 'nation', 'of', 'Athens', 'is', 'brimming.', 'The', 'people', 'of', 'this', 'land', 'are', 'able', 'to', 'use', 'quartz', 'for', 'whatever', 'purpose', 'they', 'desire.', 'Yet', 'one', 'person,', 'Rygart', 'Arrow,', 'is', 'not.', 'He', 'is', 'an', '""un-sorcerer,""', 'a', 'person', 'unable', 'to', 'use', 'quartz.', 'But', 'this', 'characteristic', 'will', 'enable', 'him', 'to', 'pilot', 'an', 'ancient', 'Golem,', 'one', 'strong', 'enough', 'to', 'put', 'up', 'a', 'fight', 'against', 'the', 'invading', 'army', 'of', 'Athens.', 'Action', 'Animation', 'Fantasy']"
55431,Broken Blade: Book Three - The Mark of the Assassin's Dagger,NobuyoshiHabara,http://breakblade.jp/,"['The', 'inhabitants', 'of', 'the', 'continent', 'of', 'Cruzon', 'are', 'born', 'with', 'the', 'ability', 'to', 'freely', 'control', 'quartz.', 'Technology', 'based', 'on', 'this', 'power', 'allows', 'them', 'to', 'perform', 'a', 'great', 'multitude', 'of', 'tasks', 'such', 'as', 'shoot', 'projectiles', 'and', 'pilot', 'mobile', 'suits', '(called', 'Golems', 'in', 'this', 'society).', 'Rygart', 'Arrow', 'is', 'an', 'un-sorcerer,', 'a', 'rare', 'individual', 'who', 'is', 'unable', 'to', 'levitate', 'even', 'the', 'smallest', 'crystal.', 'Living', 'with', 'his', 'brother', 'on', 'a', 'farm,', 'he', 'receives', 'a', 'letter', 'from', 'an', 'old', 'friend,', 'Hodr,', 'the', 'current', 'king.', 'Close', 'companion', 'of', 'the', 'king', 'and', 'queen', 'when', 'they', 'were', 'students', 'at', 'Assam', 'Military', 'School,', 'Arrow', 'is', 'informed', 'that', 'a', 'war', 'is', 'about', 'to', 'occur.', 'Hodr', 'called', 'him', 'because', 'an', 'ancient', 'type', 'of', 'Golem', 'has', 'been', 'found', 'in', 'a', 'mining', 'shaft.', 'No', 'one', 'has', 'been', 'able', 'to', 'move', 'it', 'and', 'Queen', 'Sigyn,', 'an', 'expert', 'engineer,', 'suspects', 'that', 'maybe', 'an', 'un-sorcerer', 'might', 'be', 'the', 'key', 'to', 'activate', 'it.', 'Action', 'Animation', 'Fantasy']"
55430,Broken Blade: Book Two - The Split Path,NobuyoshiHabara,http://breakblade.jp/,"['Second', 'Break', 'Blade', 'movie.', 'The', 'narration', 'begins', 'by', 'revealing', 'Athens', 'invaded', 'the', 'Krisna', 'Kingdom', 'for', 'allowing', 'the', 'Orlando', 'Empire', 'to', 'cross', 'into', 'their', 'land', 'to', 'attack', 'Athens', 'during', 'their', 'power', 'struggle', 'over', 'Assam', 'but', 'the', 'true', 'purpose', 'of', 'the', 'invasion', 'is', 'to', 'take', 'over', 'the', 'Krisna', 'Quartz', 'mines', 'as', 'Athens', 'is', 'suffering', 'a', 'shortage', 'of', 'Quartz.', 'In', 'the', 'Athens', 'capital', 'of', 'Ilios,', 'Secretary', 'of', 'War', 'Loquis', 'has', 'received', 'news', 'that', 'his', 'brother', 'Zess', 'has', 'successfully', 'reach', 'Binonten.', 'Meanwhile,', 'Rygart', 'manages', 'to', 'get', 'a', 'ceasefire', 'between', 'the', 'Athens', 'invaders', 'and', 'Krisna', 'defenders', 'and', 'speaks', 'with', 'Zess.', 'Action', 'Animation', 'Fantasy']"
55435,Broken Blade: Book Four - The Earth of Calamity,NobuyoshiHabara,http://breakblade.jp/,"['Fourth', 'Break', 'Blade', 'Movie.', 'Action', 'Animation', 'Fantasy']"
55437,Broken Blade: Book Five - The Horizon Between Life and Death,NobuyoshiHabara,http://breakblade.jp/,"['Fifth', 'Break', 'Blade', 'Movie.', 'Action', 'Animation', 'Fantasy']"
55438,Broken Blade: Book Six - Enclave of Lamentations,NobuyoshiHabara,http://breakblade.jp/,"['Baldr', 'and', 'his', 'men', 'carries', 'Delphine', 'back', 'to', 'the', 'kingdom', 'after', 'discovering', 'Rygart.', 'Borcuse', 'orders', 'the', 'attack', 'on', 'the', 'capital', 'without', 'waiting', 'for', 'the', 'others', 'to', 'rejoin.', 'Sigyn', 'makes', 'a', 'weapon', 'using', ""Athenian's"", 'golem', 'parts.', 'Narvi', 'finds', 'her', 'surviving', 'men', 'and', 'return', 'to', 'protect', 'the', 'capital.', 'Cleo', 'decides', 'to', 'go', 'back', 'and', 'hugs', 'Sigyn', 'good', 'bye.', ""Borcuse's"", 'army', 'manage', 'to', 'break', 'the', ""Krisnan's"", 'first', 'defense', 'line', 'and', 'the', 'battle', 'moves', 'into', 'the', 'streets.', ""Sigyn's"", 'men', 'manage', 'to', 'find', 'Delphine', 'and', 'repairs', 'it', 'while', 'its', 'automatic', 'cooling', 'system', 'is', 'still', 'operating.', 'When', 'the', 'Delphine', 'cools,', 'Rygart', 'leaps', 'to', 'defend', 'the', 'kingdom', 'and', 'fought', 'Borcuse.', 'Sigyn', 'delivers', 'the', 'make', 'shift', 'weapon', 'to', 'Rygart', 'and', 'he', 'initially', 'unable', 'to', 'fight', 'Borcuse', 'because', 'he', 'is', 'too', 'fast', 'but', 'when', ""Borcuse's"", ""Golen's"", 'leg', 'cracks,', 'Rygart', 'damages', 'it.', 'Borcuse', 'comes', 'out', 'of', 'the', 'cockpit', 'and', 'use', 'his', 'handgun', 'to', 'shoot', 'at', 'Rygart', 'replaying', ""Girghe's"", 'last', 'moment.', 'Rygart', 'kills', 'him', 'and', ""Borcuse's"", 'army', 'lost.', 'Zess', 'upon', 'hearing', ""Cleo's"", 'escape', 'decides', 'to', 'find', 'her.', 'ScienceFiction', 'Animation', 'Action']"
402331,Hard Target 2,RoelReiné,https://www.facebook.com/HardTargetMovie,"['Forced', 'into', 'a', 'deadly', 'cat-and-mouse', 'game,', 'a', 'disgraced', 'mixed', 'martial', 'arts', 'fighter', 'is', 'hunted', 'through', 'the', 'jungles', 'of', 'Southeast', 'Asia.', 'Action', 'Thriller']"
